Gene_Id,geldanamycin_HEPG2_24 h_10 µM,thapsigargin_HEPG2_6 h_10 µM,YC-1_HEPG2_24 h_20 µM,radicicol_HEPG2_24 h_10.0 um,YC-1_HEPG2_24 h_5 µM,geldanamycin_HEPG2_24 h_0.12 um,spiperone_HEPG2_24 h_10 µM,benzo(a)pyrene_VCAP_24 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_1 µM,radicicol_HEPG2_24 h_0.12 um,spiperone_HEPG2_6 h_10 µM,VU-0418946-1_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_500 nM,radicicol_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 µM,temozolomide_HEPG2_6 h_10 µM,radicicol_HEPG2_24 h_3.33 um,tert-butylhydroquinone_JURKAT_6 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_500 nM,radicicol_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_6 h_10 µM,brefeldin-a_HEPG2_6 h_10 µM,spiperone_HEPG2_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_10 µM,geldanamycin_HEPG2_24 h_0.37 µM,brefeldin-a_HEPG2_6 h_100 nM,tert-butylhydroquinone_JURKAT_24 h_10 µM,radicicol_HEPG2_6 h_10 µM,geldanamycin_HEPG2_24 h_3.33 µM,geldanamycin_HEPG2_24 h_0.12 µM,benzo(a)pyrene_VCAP_6 h_10 µM,radicicol_HEPG2_24 h_0.37 um,geldanamycin_HEPG2_24 h_3.33 um,quercetin_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_1 µM,geldanamycin_HEPG2_24 h_0.37 um,mitomycin-c_HCC515_6 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_3 µM,mitomycin-c_HCC515_24 h_10 µM,YC-1_HEPG2_6 h_20 µM,geldanamycin_HEPG2_24 h_0.04 µM,geldanamycin_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_24 h_10.0 um,spiperone_HEPG2_6 h_3 µM,YC-1_HEPG2_6 h_5 µM,YC-1_HEPG2_6 h_10 µM
8553,-0.817106293,-2.033256054,1.387987137,-0.796922922,0.86006546,0.695073843,-4.210987568,0.048595428,0.340174198,-0.206652731,0.587482415,-1.414645195,0.355549842,0.328744322,-0.450197875,-0.370837957,0.382413357,-0.328261048,-1.031847477,-1.708444595,-1.1172539,-0.616336979,-0.931097269,0.483184487,0.499468625,-0.312654078,-1.214966863,-1.023205042,-0.124052055,-6.530650139,-0.710418016,-0.347364306,0.447938919,-0.592002511,-0.035108492,-0.538517594,-0.325624794,-0.51661098,0.135505706,-0.151245013,-0.291473001,-0.496661216,-0.0093235,-1.426289022,-0.454017401,0.910496593,0.326554775,0.109369382,0.642790496
8569,0.483389907,-0.069294885,-0.406151205,0.752515793,-0.507532895,-0.240092382,0.246134132,-0.681945801,-0.246334389,0.377215236,-0.257917805,-0.196197897,0.131921619,0.565309227,1.699855566,0.012571707,0.177760094,0.540253937,-0.369845569,1.157015383,0.180975199,0.20315229,-0.031391889,1.688561916,-0.581482649,0.179292649,-0.425738133,0.470380306,0.352217168,0.621000051,0.364923954,0.242102996,-0.194846675,0.754568517,-1.924788237,0.949012518,0.504623502,-0.602956057,0.033610821,1.392976776,1.58043927,2.593779087,0.904612064,-0.215155721,0.391671479,0.07916683,0.662314355,1.070299625,0.157700703
8573,0.804173978,0.281452537,2.555935383,-0.049089178,-0.52368176,-0.597257316,0.43486172,-0.483473718,-0.061665617,0.044225693,-0.970021575,0.442518145,-0.32567326,-1.016076088,0.171194404,1.358741194,-0.798376739,-1.239018679,0.119229227,0.980550945,0.354588836,-0.649488534,-0.267781138,-0.729948223,0.534299254,-1.145915508,1.295217484,0.370527804,-0.712480068,0.831800044,0.76555495,0.741688132,-0.007647291,0.64780587,0.196404696,0.453992128,0.487720504,-0.031317614,-0.241490468,0.15472769,-0.379169494,-0.661857247,1.475731015,2.216434538,-1.43817997,-0.236023396,0.11562407,1.226502061,0.250187933
8574,0.668672146,-0.456765056,1.13153863,3.18047595,1.46291852,-0.366159976,2.060338497,-0.517012,-0.523746252,0.099274121,1.060134929,-3.08961463,0.557727214,-3.662275314,0.794666529,0.686811909,-0.130273968,-2.383505583,0.468872279,-0.295293301,-0.02724795,0.560651813,-3.061363697,-2.688513756,0.21268104,-0.180709213,0.567414045,-0.323019803,0.072753511,2.479599953,-0.042691901,-0.348598719,-0.944694459,-0.256128252,1.12836957,-0.478244126,-0.424273148,0.557095587,-2.510688066,1.214284241,0.155492425,4.663809299,-0.007080778,-1.147685915,1.079587221,-0.653499544,-0.015290461,0.975748003,1.196797371
8607,1.488811647,0.373879284,6.653097153,1.156113744,1.537992954,-0.83278954,3.157821178,-0.395428807,0.179640651,-0.08337494,-1.559743432,-0.246472597,0.910416558,-0.046105295,0.264383167,1.353405848,-0.882890522,1.34378469,0.189032212,1.172435641,-0.165663466,-0.034531605,-1.563190699,0.192347914,-0.252545446,0.103517517,1.567333221,-0.32223779,-0.515695155,0.289250016,2.232732654,2.455453277,0.17189905,0.264849007,0.520242691,0.583303511,-0.769118413,-0.718204498,-0.236402929,0.080037542,0.620766148,5.34989357,0.083032936,1.653613448,-1.017099977,-0.135153323,-0.70866394,1.847275615,0.027231537
8624,1.086451264,1.686755896,0.849382162,0.967453837,-0.313381851,0.168006778,0.193260625,-0.828302145,1.986970425,-0.335828066,0.014461772,-1.03642416,0.381724834,-0.794292271,0.987108588,3.100736856,0.749740541,0.053276263,1.787767887,2.959875613,-0.121386155,0.128592895,-0.825058281,0.586069584,-0.038666911,0.77549392,0.833191857,-0.403648257,0.575600505,0.549050033,0.330572218,0.980812609,-0.663846791,0.42575106,0.190345868,2.321913958,-0.392997459,-0.592226148,0.927358866,-1.288616478,0.582874626,-3.010847092,-1.673413038,0.863944247,-0.636104107,-1.034502625,0.772086501,-1.060443044,0.68788296
8678,3.333167182,1.895709753,2.850731373,1.21274972,1.397413254,0.485743761,0.234762609,-0.158414871,0.750993013,0.293481618,1.601363052,0.364900976,-0.611535666,0.590439022,1.453093052,4.130518794,-0.954638183,0.922076702,1.12790072,0.672275797,0.606913447,0.525768952,1.539174557,0.195774555,-0.327389091,0.054263398,3.736185431,0.64018625,-0.397744477,1.290250063,2.582823455,3.101841688,0.170761228,1.340629339,1.668539643,0.822409749,-0.473523065,-1.295214534,-0.317682981,-0.122570947,0.525206968,1.213901997,-0.080624685,4.223755121,-0.950375795,-0.25575152,1.409855843,-0.41944921,0.973278046
8720,0.001099472,-1.294002771,-4.61308527,-1.950456142,-3.581604481,-0.294510722,-1.278453827,0.254741609,0.175469011,1.811018109,1.356009804,-0.652209401,0.16920976,1.025111675,0.728878856,0.262496933,0.975885987,1.112217069,-0.410751909,-0.876274526,-0.947304606,0.369486267,-0.062349886,0.424075902,-0.060944587,0.064114586,-0.124540024,-0.180311278,0.028979197,0.19174996,2.205446482,1.005043581,-0.255953491,0.364736825,0.6140275,-1.606851578,-0.824167222,-0.202127337,0.362370223,-0.388974667,-0.406342879,-2.473995209,-1.011531591,-0.157529667,0.287172288,0.139826745,0.208219886,-0.537912667,-0.414658725
8726,0.60781738,-1.434895396,-3.852370024,2.192337751,-0.860310137,1.124762058,-0.091966912,-0.005123645,-0.359967828,-4.491500854,-0.970877466,-1.341346741,-0.529843003,1.680713654,1.584465623,1.281084061,-0.498702943,2.308142662,1.246138215,-0.309327066,0.508753061,-0.408415217,-0.829163074,-1.940861106,-0.111564904,-0.017590627,1.470874906,-0.490043521,0.210955009,0.692649961,0.759852737,1.152872533,0.077199675,1.360381007,2.368665218,-0.52724129,0.100359015,0.230119929,-1.253119349,-0.620155245,-2.225065395,-0.552723169,-0.711806476,1.907453001,-0.652443349,0.114117324,-0.19402577,-0.7564165,-1.89008522
8727,-1.07702838,0.423406899,0.523454905,2.673456192,1.084567785,0.167956859,1.922441363,-0.373250186,1.009943008,-0.550444067,1.534704572,1.787135959,-0.121919274,0.722099781,0.473358333,3.171970472,-0.654647887,-0.205515116,0.518070102,-0.031991996,0.634682357,-0.264190176,0.015917212,-0.20806697,-0.572409511,1.152923465,-0.592300385,-0.424025953,0.241623551,-0.890150011,0.838229761,-1.060109019,0.360518932,0.352483273,-0.969018579,-0.048516423,-0.237429336,-0.899221063,-0.02022782,0.662948221,1.425089002,1.56381762,1.186701059,-0.985265374,0.116742596,-0.67108494,0.902798653,1.777373552,0.654301405
8731,0.522420892,3.509767294,1.698176742,1.651300907,1.205281377,0.690293968,3.499248028,1.536436319,0.219843179,0.242180139,2.660429649,1.764937282,-1.631288532,0.836528182,-1.000618458,0.958326988,-0.163114354,0.164759055,0.203006715,-0.289763689,-0.415014148,1.500401129,4.514390945,2.229835749,-3.550065041,0.996094465,-0.821503878,2.557555437,0.096716531,1.180099964,-1.317802668,0.208312452,-0.377418667,-0.687662661,-0.009140767,1.8723737,-0.179705188,0.021075267,-0.826140285,0.721660882,0.088712931,3.68250227,1.172604799,-0.234364271,-0.035381436,-0.660784066,2.260798216,2.059883118,1.202627778
8800,-0.597961955,0.915531635,3.14626193,-0.627563596,2.823581696,-0.112629369,-0.960283935,-0.150252804,0.008373752,-0.437406778,-0.420439996,0.781611979,-0.375757284,-0.341145694,-0.537039101,-0.6203399,0.206998169,1.882749796,1.897318602,1.265279889,-0.268408954,-0.108958602,0.579296231,-0.193775207,-0.098607108,0.096587181,0.303424299,1.13255918,0.245399415,0.416949987,-0.874501556,-0.588252485,-0.12090233,-0.207774222,0.127005741,-0.244435623,0.959908791,-0.663430572,0.160153821,0.634356603,0.961058408,3.558521748,2.816131592,-0.347433478,0.035018578,0.509538889,-0.288488537,2.265634298,1.988219261
8804,1.965064499,-0.748815238,-0.232059225,-0.497265488,0.093386486,-1.582870126,1.510072708,0.040915862,0.316092134,0.792975426,-0.820129675,-0.255486935,0.256173432,1.818388939,1.907480836,1.199085832,0.228208765,2.202963352,0.393005162,-0.100304633,-0.401680231,-0.085731819,-0.545112908,-1.420275688,0.216072291,0.456855774,1.174730003,-2.12405777,0.196249738,0.429250002,1.471975684,2.323120117,0.500487626,0.715228796,1.908481121,0.33512947,-0.869801313,0.637265086,-0.156051233,-0.510890037,-0.007257773,0.24965781,0.121714205,2.160440922,0.990695,-0.777078569,-1.337357521,0.068067193,-0.189528883
8821,1.386545696,1.051830173,-3.298065901,2.870455742,-2.325047255,0.413874924,0.639238238,0.317451477,-0.827792704,0.251893818,1.152286284,0.224077567,0.764985472,0.728125632,2.46085906,1.212735206,0.973386526,0.700680852,0.702040553,-0.456967503,-0.28358078,0.524753462,3.90579915,-0.86482209,-0.318197966,-0.020311043,1.374711841,0.912019551,0.218752652,0.580550015,1.05239895,0.860273778,0.874127328,0.047273591,1.85652256,0.271891028,-0.072194614,0.098830886,-1.681792974,-0.293373898,0.514224946,-1.781441808,-4.2825284,0.252828047,0.472468138,0.389907122,0.531295598,-4.399245262,0.030747026
8826,0.202308592,0.543089628,-0.484718561,1.867990017,-1.83637166,-0.139955401,0.169246122,-0.180146948,-0.371382475,-0.741135478,1.023617057,2.41833663,-0.04912034,0.770867288,0.634994626,0.058954894,-0.035368145,0.643362522,-0.872535706,-2.379403442,-0.652775943,0.490731279,-0.484037369,-0.487562865,0.478592038,0.17323035,0.449660718,0.693463802,0.51256609,1.658200026,-0.619519174,-0.282034062,-0.641498387,0.162175775,1.213662505,-0.141170695,-0.730891094,-0.152404457,-0.546906233,-1.610825479,-1.553170383,-5.94702673,-1.470071316,0.475386232,0.190607667,-1.13315928,-0.1364353,-0.445218474,-1.730710506
8835,-1.133171154,-1.597025871,1.23848331,-1.846364379,-0.9206568,-0.170804352,-3.283297062,1.293282866,-0.853438139,-0.084113851,0.553889881,0.574043393,0.156557577,-0.044634677,-0.482102275,-0.581576124,0.270967096,0.266072184,0.366705298,-0.346461371,2.743824482,-0.711930736,0.10715282,0.241913855,-0.188256681,-0.326330006,-0.69057101,-0.956086934,-0.483322501,-1.457700014,-0.113558337,-0.395160362,0.592588007,-0.760908961,3.195392132,-0.459678411,0.532987222,-0.300957948,3.496998787,-0.330590338,-0.601884164,-0.050788522,0.713307321,-1.203729928,-0.228205889,0.5748896,0.00974381,-0.548789382,0.96731782
8837,-2.574215517,-2.461513519,-0.042682409,-0.639379382,-0.200818956,0.663433433,-0.465552628,-0.375704557,0.154978946,0.640216827,-0.124503229,-0.400059551,0.416478381,-3.336580753,-0.381776541,-3.783455133,0.834981322,0.148058653,-3.376660347,-1.371736705,-0.02444239,-0.874855868,-0.879665971,-0.14298901,0.423432082,-0.009397503,-3.04187274,-1.105490804,-0.248425394,-1.630849957,-3.171298027,-3.165390134,0.308671772,-0.324159503,-0.397016674,-0.759496331,-2.295958713,-0.248812512,0.318550646,-0.402183503,-0.290847242,-1.42945385,-0.092290796,-2.260202885,0.575810611,1.101415157,0.232683271,0.703246713,-0.898589492
8851,-0.274985957,-1.081365943,-3.393141747,-2.312129498,-3.703547478,0.139985144,-2.222417355,0.275333047,0.121710718,-0.539390564,-0.267334631,-1.176861286,-0.032954216,0.186252117,0.267516404,-1.340771675,0.605096936,-0.084866881,-0.753232181,-0.659226358,-0.68813467,-0.758050328,1.412720203,0.55160284,0.270938456,0.047353499,-0.338878691,0.327023685,0.292287827,-1.550400019,-0.376673631,-0.991737962,-0.198866576,-0.315120399,0.717290401,-0.319037527,-0.683397442,-0.248005182,-0.129349977,-1.131417781,-0.33868368,-9.038192749,-1.708064318,-0.767419457,0.596399188,0.051210374,0.042158604,-1.963979721,-1.545869589
8869,-0.29629047,0.691190004,1.388128519,3.032810926,0.684641361,-0.364027649,1.780197859,-0.045357309,0.770272315,0.085107796,0.101163186,-0.022516061,0.206827879,3.326605082,-0.08776392,0.537815303,-0.200635538,1.396739483,1.133523107,0.317216903,0.056943908,0.226516496,-0.411889017,-0.133498758,0.568439364,0.445983022,1.908218384,0.11074578,-0.188567698,0.999049962,2.297184348,0.889088392,0.73837322,0.075276688,0.563699067,0.035462525,-0.637221545,-0.407702625,0.605900645,-0.086653799,0.233281948,-2.053012133,0.345144749,0.156731695,-1.110746861,-0.848091245,1.278749824,-1.130654573,0.168853074
8870,0.307409026,-1.307484984,-7.488921642,-1.190027833,-9.277694702,-0.650132,-0.994946301,0.380705327,-0.172082603,0.256231397,-0.499092897,-0.94056052,0.239293681,0.776575089,1.456062317,0.612833679,0.478588551,0.339160681,0.262761593,0.953440398,0.161882132,-0.080244508,0.183345497,0.24201104,-0.422616661,0.169394508,1.296922356,-0.598940849,0.736000538,-0.634450078,0.521517858,0.952645898,0.053565096,0.057012528,0.476976275,-0.811148226,0.237377711,-0.08560437,0.558036864,-0.61378625,-0.646789283,-4.407465935,-1.145057321,0.648552239,0.599553525,0.127457306,-0.830042005,-2.955559731,-1.731253386
8878,0.08626229,-0.559090555,1.899883986,0.699106693,2.208260775,0.579349995,0.006284606,-0.13655284,-0.07748235,0.042656764,-0.281380621,-1.049065709,-0.291396588,-0.287187874,0.747800589,-0.124576032,-0.765029073,0.161815569,1.819881082,1.476380706,0.535395682,0.274167826,0.132208139,0.258310884,-0.078012526,-0.178722829,0.204579696,1.270988822,-0.241350263,0.801249981,-0.63267374,-0.469097763,-1.167218447,0.846444964,-1.094248295,1.091121197,-0.413717002,2.241333246,1.589041948,0.438653827,0.291723423,6.320768833,2.107513905,0.885755897,0.449433267,-1.14570725,0.39227739,1.959701538,0.814909577
8884,1.578035013,-0.698979557,-1.318261862,1.118815303,-2.305606127,-0.227235675,1.01227963,0.518212795,-0.230652198,1.00815177,-0.160479314,0.829238415,-1.099004567,0.72328788,0.952007532,0.318839706,1.122395635,1.682506323,-0.280458391,-2.584309243,0.664308727,0.005674875,0.177233621,0.116941258,0.153110549,0.577195108,-0.3309986,0.347486496,-0.549772203,0.397350013,0.655190945,-0.223033965,-0.256896108,1.381935716,-0.502088547,0.289445639,-0.440657601,-1.317146063,0.196984619,-2.106395543,-0.784796692,-3.962182045,-0.597157717,-0.362611443,-0.592422724,-0.792459249,2.589609623,-0.158884227,0.261907697
8895,0.580441886,1.1306777,-2.051130295,1.250742197,-2.229218006,-0.420094997,2.222206354,-0.983032048,-4.65724659,0.600561023,0.392367961,2.077924252,0.212612368,1.369700909,0.203024209,0.302541561,0.075823419,0.079956472,0.932309568,0.538630664,0.567981124,1.056015974,0.872882843,-0.427857637,-0.591995955,-0.47090295,-0.076132357,0.106973335,-0.355176717,1.305400014,0.055241138,0.283616006,-0.254550874,0.847045004,1.338240623,-0.524631083,-0.606251962,-0.060151666,-0.616128564,-0.24056001,0.106563605,0.340639353,-2.084132433,-1.037271678,0.503659368,-0.5766505,0.202931508,-2.002018452,-2.201030731
8900,1.361695558,0.897662282,3.001456261,1.041942239,2.772551537,0.07828182,1.860387206,-0.235270247,-0.19859907,-0.988874435,-0.230692104,0.301927149,-0.519668683,0.332148373,1.808555961,1.145583212,-1.224060893,0.490430415,1.054166675,1.10481745,0.137725502,-0.111100303,-0.460733086,-0.319170475,-0.375175655,-0.79876852,1.550746977,0.014802486,0.243506059,0.509500027,1.669064045,1.276247919,-1.311332941,0.513980985,0.523235738,0.546868384,0.120845623,0.166745126,1.818465829,-0.587560013,-0.51989764,0.447178066,-0.582697988,1.89028132,-0.589421988,-0.780839205,-0.241412863,0.583825588,0.339559942
8914,-0.075691168,-3.898744822,-3.524138927,-0.988807499,0.000324905,-0.507116675,-3.995412827,-0.403391719,0.622403502,0.748695493,-0.772986172,-2.68567133,0.140023634,-0.057121612,-1.316976666,0.127375796,0.134806126,-0.524660408,-4.619044781,-3.08151269,0.40174228,-0.905108082,-0.729699373,0.212711826,-0.284399986,-0.125000775,0.235694617,-0.54065007,-0.994149446,-3.705749989,-0.603386194,-0.695869029,1.053961992,-0.773975194,-1.763368487,-2.40328145,-1.576509058,0.569818437,-0.270120859,-0.233275391,-1.18557775,-1.816592932,0.43233493,-0.573116407,0.613871157,-0.704769075,-0.883894563,0.360042036,-0.391251504
8974,1.086689633,1.062162518,2.773544788,0.005588442,2.894338131,0.038973197,1.009253383,-0.656321287,-0.276375711,-0.764967203,-0.825661905,0.097554296,0.040533423,-0.650486171,0.68121779,0.942990243,-1.21850431,-0.270450205,-0.102235369,0.625653356,0.164762974,-0.192184103,-0.712446511,-0.216006085,0.492683142,-1.719320416,0.903563976,0.230764419,-0.322824538,0.603049994,1.457099915,1.216487288,-0.451756805,0.602126539,-0.208473504,0.239353016,-0.067436283,0.032845587,1.181370616,0.009923428,-0.693264261,0.244902104,0.196955696,1.348667443,-1.000734091,-0.690436482,-0.78227675,1.355407,0.256788671
8985,1.283859239,0.313693106,2.728356838,3.31637454,2.196499109,0.447208226,1.276114702,-0.440710008,0.55354774,0.068075746,0.656288047,-0.450546473,0.208078153,1.291804791,0.047281906,0.35530781,0.330592275,2.030158997,-1.080611944,-1.121548086,-0.680871248,-0.044281114,1.315470696,-0.707709908,0.250735939,0.485368997,0.409705549,-0.358762234,0.632693708,0.873549998,0.465068329,0.229597747,-0.574966013,-0.054598212,1.921592712,-0.230026335,-0.112674683,-0.126446396,-1.244717956,0.182813674,0.376451574,3.841377258,1.683183908,-0.558836386,0.841548085,-0.817488372,1.283432961,1.86159265,0.09224388
8996,-0.288246032,1.233179808,2.782094955,-0.897197068,0.739656866,3.27370882,-1.353082776,0.426136494,-1.07179904,4.201263905,0.138034003,0.471239567,0.049253643,-0.141886055,-0.006856367,-0.372135073,0.301877141,0.75413084,-0.273486912,-0.656765774,-0.396404922,0.872796979,-1.797082543,0.371652901,0.816137969,-0.40602085,-0.826706618,2.5947299,-0.18720594,-0.979399979,-0.588920206,-0.482701853,0.816093564,0.355623931,0.095050454,0.321690202,-0.421474218,-0.366848618,0.362153769,0.314970329,-0.11795418,3.341154099,0.172564059,-0.165957015,3.087709904,1.785734534,0.141879901,0.038137265,0.446759701
9016,2.62907037,1.969370246,-3.511632442,2.180037975,-1.217200398,0.091811985,0.265121818,-0.250443578,-0.563995481,-0.055668168,-2.212145729,-0.5828861,-0.203054227,1.634980083,2.034724474,2.287671685,1.375298977,1.128112197,0.716330349,1.16109997,-0.107743353,0.235649857,-0.730797172,0.151764885,0.071889013,-0.047187455,2.576942921,3.553991318,-0.931933582,1.161800027,2.308663249,2.615158319,0.010926599,2.77363348,2.080897331,-1.619578958,0.483979106,-0.981453896,-1.390485048,-0.186393797,-0.508914217,2.762659073,-1.295328259,1.627898633,0.32347703,-1.704905629,-0.199891329,-1.422558665,-1.746251345
9019,0.294133941,-0.725249767,-3.542269707,-0.380636156,-2.329074383,1.067613244,-2.95474267,0.761527896,-0.613354921,0.384285659,-0.274233343,-3.474396229,-0.425005227,-1.127822399,-3.32252264,-0.659690142,0.701701462,-0.045686211,-1.599182487,-1.437343106,0.627528429,-0.064129386,-3.123010397,0.524015963,0.109364137,-0.013469934,-0.542554006,-0.197538793,0.062738113,-1.641649961,-0.60441424,-0.539442211,0.97292006,-0.128561795,1.123764038,-1.285562754,-0.151506595,-0.253538281,0.002022784,-1.160789371,-0.920818031,-5.667716503,-1.328097582,-1.545024633,1.082897186,1.039870262,0.237326324,-1.091902494,-1.987541437
9053,2.396543099,1.090435505,8.195406914,0.806923032,4.4733634,0.704862952,0.086951211,-0.156910241,-0.305252939,-0.631694019,-0.947124844,0.065881714,-1.132602066,-0.639165044,1.124174118,0.666008644,-0.428137124,-0.550942361,1.426865697,0.672341004,-0.131763548,-0.180541056,-0.49425441,1.229135871,-0.74633348,-0.270754725,1.187446028,-0.377961934,-0.282784551,0.158299997,1.31140846,0.854435235,-0.640932441,0.72950089,-0.562971473,1.163419962,-0.409202799,-0.801401496,0.779730022,-0.607243836,0.608471125,0.756440043,0.725434244,1.085495532,-1.6769526,-1.186274767,0.001490399,0.681359649,0.061960764
9093,-3.212675927,-0.331566155,-0.528399825,-4.213980675,-2.496623993,0.260357738,-0.292170435,-0.997971416,0.797552347,0.25496453,-0.391793213,0.036482781,0.529838234,-2.255046844,-3.915025949,-4.13720417,1.112729907,-3.899052858,1.655217409,-0.181729645,0.337335646,-0.993296225,-1.00545013,0.512953997,0.094484739,-0.330963075,-3.362493992,-1.150411963,0.235261872,-0.18824999,-2.208531499,-3.404889345,0.031361572,-1.478601098,-4.396866798,-1.783132792,-0.059024341,0.11873664,0.430277318,0.629542902,-0.034940392,-1.455846667,-0.11693728,-2.50522387,0.735759258,0.942930341,-0.344597578,-2.011590958,-1.621774673
9097,-2.466810409,1.868613958,-2.870412111,-3.455247879,-2.52369976,0.138814405,-0.244123504,-0.025670744,-1.287920237,-0.173229426,-0.238273019,-1.176358461,0.521363914,-1.310121059,-1.872194886,-2.035614729,0.323884517,-2.565005779,1.383313894,1.407223344,0.307097912,-0.798426044,-0.934572697,0.392049849,-0.538147926,-0.219678208,-2.258862972,0.277767569,-0.03806524,0.140900016,-1.501051605,-2.298137069,-0.519336164,0.173224628,-2.792407274,-1.097450733,-0.010242805,-0.112690561,-0.135325462,0.535376966,0.344593354,1.113546133,1.359562278,-2.028713107,0.671328485,-0.72512567,0.11676918,1.448644161,0.43970716
9112,0.536177473,2.828663826,10.00000095,0.500534892,10,-0.370323211,1.203447461,-0.057536252,-1.044607282,-0.929048717,1.06094332,1.688127518,0.030467123,2.824728966,0.000489332,1.378914654,-0.67077899,-0.348307431,-0.274202764,0.263177425,2.709040403,0.572589674,-0.15454635,-0.741425037,0.812631607,-0.434214741,0.491293624,1.458052397,-0.362627745,1.809649944,1.231678128,0.927596286,-0.274213582,-0.080919012,-0.978193939,1.600333691,-0.581012279,-0.471625417,0.696819544,3.715709805,0.407396518,9.885654449,10,0.266428724,-0.669519246,-0.399367779,0.041975662,10,7.26190424
9124,-2.791313105,1.503288627,1.41069603,-1.370187879,-0.539442539,-3.376623869,-0.211684912,-2.435000896,-0.866006732,-0.420438707,-0.861981268,-0.486013502,-0.294835731,-2.704601765,-0.225363791,-2.524225235,-0.017775198,-2.133974552,-0.306561321,0.486483723,-0.641470671,-0.819057464,-0.379339725,0.663783312,1.031916022,-2.05545187,-2.433360934,1.123265982,0.160880789,0.855399966,-1.501835763,-2.495868266,-1.497832656,-1.355877399,-0.765387058,-0.075385228,0.527282946,0.188435346,1.499390602,-1.282668248,-0.945173785,-3.484210014,-0.353320777,-0.423821852,-0.678289533,-1.359232068,0.052375555,-0.611647248,-1.488013983
